Date_of_Journey,Airline,Source,Destination,Product,Customer,Booking
2022-05-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.260318841349836
2022-05-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.874555158247865
2022-05-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.08681506115848
2022-05-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.731220033169976
2022-05-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.30787536487607
2022-05-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.153395181673595
2022-05-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.42216260762268
2022-05-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.288097497578846
2022-05-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.90233381448174
2022-05-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.11459371739535
2022-05-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.75899868939999
2022-05-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.33565402110338
2022-05-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.1811738379044
2022-05-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.449941263849595
2022-05-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.31587615381416
2022-05-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.930112470714576
2022-05-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.14237237362426
2022-05-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.78677734563614
2022-05-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.36343267734481
2022-05-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.20895249413989
2022-05-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.477719920086145
2022-05-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.34365481004527
2022-05-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.957891126941334
2022-05-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.170151029857166
2022-05-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.81455600186004
2022-05-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.39121133356773
2022-05-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.236731150364115
2022-05-31,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.50549857631306
2022-06-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.37143346627848
2022-06-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.985669783174174
2022-06-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.19792968608597
2022-06-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.84233465809618
2022-06-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.418989989802114
2022-06-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.264509806601524
2022-06-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.5332772325448
2022-06-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.39921212250748
2022-06-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.013448439408045
2022-06-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.22570834232284
2022-06-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.87011331433232
2022-06-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.44676864603648
2022-06-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.292288462832346
2022-06-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.56105588878386
2022-06-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.42699077874069
2022-06-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.04122709563984
2022-06-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.25348699855176
2022-06-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.897891970556216
2022-06-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.474547302266465
2022-06-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.32006711906977
2022-06-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.5888345450156
2022-06-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.45476943497602
2022-06-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.06900575187372
2022-06-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.28126565478465
2022-06-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.92567062679541
2022-06-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.50232595849378
2022-06-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.347845775293976
2022-06-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.616613201242515
2022-06-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.48254809120501
2022-06-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.096784408100476
2022-07-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.309044311017544
2022-07-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.953449283025435
2022-07-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.530104614735215
2022-07-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.3756244315314
2022-07-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.64439185747907
2022-07-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.51032674743823
2022-07-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.124563064334346
2022-07-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.33682296725044
2022-07-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.981227939261586
2022-07-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.55788327096252
2022-07-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.40340308776028
2022-07-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.67217051370598
2022-07-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.538105403669334
2022-07-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.15234172056615
2022-07-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.36460162347935
2022-07-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.00900659548852
2022-07-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.58566192718984
2022-07-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.43118174399109
2022-07-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.69994916994506
2022-07-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.565884059900434
2022-07-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.18012037680002
2022-07-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.392380279716114
2022-07-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.03678525172467
2022-07-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.61344058342421
2022-07-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.45896040022191
2022-07-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.72772782617196
2022-07-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.59366271613366
2022-07-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.2078990330339
2022-07-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.42015893594503
2022-07-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.0645639079547
2022-07-31,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.64121923965858
2022-08-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.486739056459335
2022-08-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.75550648240853
2022-08-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.621441372366874
2022-08-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.23567768926569
2022-08-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.44793759217792
2022-08-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.09234256418471
2022-08-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.668997895888566
2022-08-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.51451771268355
2022-08-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.783285138635435
2022-08-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.64922002859586
2022-08-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.26345634549957
2022-08-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.475716248406734
2022-08-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.12012122041474
2022-08-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.69677655211588
2022-08-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.54229636892097
2022-08-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.81106379486716
2022-08-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.67699868482908
2022-08-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.29123500172632
2022-08-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.5034949046436
2022-08-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.14789987665088
2022-08-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.72455520835731
2022-08-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.570075025156456
2022-08-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.838842451106245
2022-08-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.704777341060186
2022-08-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.31901365795916
2022-08-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.53127356087252
2022-08-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.17567853287477
2022-08-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.75233386458463
2022-08-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.597853681387264
2022-08-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.866621107337984
2022-08-31,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.73255599729339
2022-09-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.346792314191994
2022-09-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.55905221710144
2022-09-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.20345718911397
2022-09-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.780112520818996
2022-09-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.625632337618086
2022-09-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.89439976356488
2022-09-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.76033465352239
2022-09-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.37457097041979
2022-09-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.58683087333831
2022-09-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.231235845343996
2022-09-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.807891177053364
2022-09-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.65341099384891
2022-09-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.92217841980145
2022-09-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.788113309757726
2022-09-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.40234962665263
2022-09-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.614609529567225
2022-09-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.25901450158013
2022-09-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.835669833283355
2022-09-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.68118965008438
2022-09-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.949957076028355
2022-09-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.815891965988826
2022-09-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.43012828288546
2022-09-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.642388185800115
2022-09-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.286793157804034
2022-09-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.86344848951067
2022-09-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.7089683063086
2022-09-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.977735732255255
2022-09-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.84367062221993
2022-09-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.457906939118295
2022-09-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.670166842032906
2022-10-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.314571814040185
2022-10-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.8912271457521
2022-10-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.73674696254602
2022-10-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.00551438848699
2022-10-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.871449278453156
2022-10-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.48568559535218
2022-10-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.697945498265796
2022-10-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.342350470276315
2022-10-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.91900580197941
2022-10-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.76452561877683
2022-10-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.03329304472608
2022-10-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.89922793468636
2022-10-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.51346425158397
2022-10-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.72572415449471
2022-10-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.37012912650327
2022-10-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.94678445820939
2022-10-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.79230427500765
2022-10-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.06107170095781
2022-10-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.92700659091536
2022-10-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.541242907817846
2022-10-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.75350281072761
2022-10-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.397907782739416
2022-10-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.974563114436705
2022-10-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.82008293123848
2022-10-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.08885035718471
2022-10-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.95478524714858
2022-10-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.569021564044604
2022-10-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.7812814669605
2022-10-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.42568643896943
2022-10-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.00234177067814
2022-10-31,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.84786158747588
2022-11-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.11662901342862
2022-11-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,60.98256390338178
2022-11-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.59680022027744
2022-11-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.80906012319339
2022-11-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.453465095199455
2022-11-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.03012042690545
2022-11-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.87564024370477
2022-11-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.14440766965552
2022-11-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.01034255961289
2022-11-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.62457887651028
2022-11-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.836838779422315
2022-11-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.48124375143253
2022-11-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.05789908313276
2022-11-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.903418899935595
2022-11-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.17218632588725
2022-11-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.038121215844
2022-11-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.652357532744155
2022-11-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.86461743565907
2022-11-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.50902240766867
2022-11-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.0856777393742
2022-11-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.9311975561664
2022-11-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.199964982119
2022-11-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.06589987207721
2022-11-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.680136188978025
2022-11-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.89239609188799
2022-11-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.53680106389869
2022-11-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.11345639560151
2022-11-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.958976212401886
2022-11-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.22774363835073
2022-11-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.09367852831043
2022-12-01,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.70791484520983
2022-12-02,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.920174748120886
2022-12-03,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.56457972012872
2022-12-04,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.141235051831494
2022-12-05,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.98675486862611
2022-12-06,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.25552229457763
2022-12-07,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.12145718453943
2022-12-08,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.7356935014437
2022-12-09,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.94795340435367
2022-12-10,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.592358376358725
2022-12-11,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.16901370806587
2022-12-12,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.01453352486352
2022-12-13,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.28330095080938
2022-12-14,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.14923584077263
2022-12-15,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.763472157670456
2022-12-16,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,62.97573206058656
2022-12-17,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.620137032594876
2022-12-18,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.19679236430024
2022-12-19,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.04231218110094
2022-12-20,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.31107960704844
2022-12-21,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.17701449700374
2022-12-22,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.7912508139033
2022-12-23,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.003510716815484
2022-12-24,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.64791568881878
2022-12-25,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.22457102052755
2022-12-26,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.07009083732517
2022-12-27,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,64.33885826328017
2022-12-28,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,61.20479315323485
2022-12-29,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.81902947013613
2022-12-30,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.031289373044395
2022-12-31,FlyDubai,Dubai,Chennai,First Class,Frequent Flyer,63.67569434505796
2021-01-01,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.302405795881015
2021-01-02,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.25045661801905
2021-01-03,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,41.44239925587204
2021-01-04,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.616233517649164
2021-01-05,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,44.55895156919909
2021-01-06,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,40.077068978181146
2021-01-07,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.96293399224983
2021-01-08,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.38193198944803
2021-01-09,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.32998281158135
2021-01-10,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,41.5219254494261
2021-01-11,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.695759711206776
2021-01-12,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,44.63847776275783
2021-01-13,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,40.15659517174924
2021-01-14,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,44.04246018633442
2021-01-15,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.461458184048176
2021-01-16,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,43.409509006701285
2021-01-17,FlyDubai,Dubai,Chennai,First Class,Rare Flyer,41.601451645071144
